pig_code,customer_group_name,period,pig_description,CentralStatus,brand,brand_quality,brand_quality_size,brand_quality_size_code,customer_groups_channel_lst,higher_channel_lst,calendar_month_abb,fiscal_year,fiscal_month,RF1,RF1_FY26,RF10,RF11,RF12,RF2,RF2_FY26,RF3,RF3_FY26,RF4,RF4_FY26,RF5,RF5_FY26,RF6,RF6_FY26,RF7,RF7_FY26,RF8,RF8_FY26,RF9,RF9_FY26
PIG032,CustomerGroup 22,2028-12-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 16,Channel 04,Jun,FY28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 22,2029-01-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 16,Channel 04,Jul,TBC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 23,2024-01-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Jul,FY24,1,127,207,248,141,133,123,132,164,90,185,221,121,185,146,192,133,177,201,221,122,234
PIG032,CustomerGroup 23,2024-02-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Aug,FY24,2,138,251,213,215,167,239,233,279,269,178,288,213,279,234,234,272,156,154,167,276,149
PIG032,CustomerGroup 23,2024-03-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Sep,FY24,3,131,117,169,130,230,181,139,104,191,229,114,122,197,235,150,201,201,132,134,223,178
PIG032,CustomerGroup 23,2024-04-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Oct,FY24,4,200,123,154,193,139,179,213,181,174,229,142,127,134,177,200,130,130,126,139,158,143
PIG032,CustomerGroup 23,2024-05-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Nov,FY24,5,241,305,274,143,146,209,262,231,222,217,168,271,250,166,153,202,195,236,151,164,280
PIG032,CustomerGroup 23,2024-06-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Dec,FY24,6,250,227,222,296,304,186,268,163,291,313,226,260,266,308,238,193,302,169,242,303,280
PIG032,CustomerGroup 23,2024-07-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Jan,FY24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 23,2024-08-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Feb,FY24,8,193,200,220,219,147,147,152,208,239,142,151,203,228,198,151,192,245,239,220,245,186
PIG032,CustomerGroup 23,2024-09-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Mar,FY24,9,202,273,178,340,369,357,329,201,389,272,323,337,230,182,184,288,183,199,271,235,179
PIG032,CustomerGroup 23,2024-10-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Apr,FY24,10,9,12,5,6,12,10,10,8,11,10,9,8,13,8,9,10,9,9,7,13,9
PIG032,CustomerGroup 23,2024-11-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,May,FY24,11,159,173,271,165,247,254,213,152,183,166,237,138,174,152,232,205,137,261,209,256,199
PIG032,CustomerGroup 23,2024-12-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Jun,FY24,12,260,309,227,210,211,370,300,355,261,344,221,337,272,245,215,190,254,309,262,268,299
PIG032,CustomerGroup 23,2025-01-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Jul,FY25,1,121,93,77,93,56,68,96,78,93,84,101,67,73,58,94,110,118,99,53,122,101
PIG032,CustomerGroup 23,2025-02-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Aug,FY25,2,54,126,159,161,221,31,190,190,230,158,229,160,239,140,126,136,175,253,200,260,261
PIG032,CustomerGroup 23,2025-03-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Sep,FY25,3,270,24,28,14,19,169,20,19,12,15,22,20,13,26,25,23,15,14,25,15,17
PIG032,CustomerGroup 23,2025-04-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Oct,FY25,4,213,179,349,332,267,292,240,194,173,313,216,356,202,297,202,326,315,264,319,216,173
PIG032,CustomerGroup 23,2025-05-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Nov,FY25,5,197,128,151,247,257,203,204,150,232,243,128,340,233,187,167,185,268,285,162,294,277
PIG032,CustomerGroup 23,2025-06-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Dec,FY25,6,329,300,455,527,460,175,485,138,599,277,402,145,390,205,261,430,586,374,271,345,250
PIG032,CustomerGroup 23,2025-07-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Jan,FY25,7,163,0,0,0,0,184,0,238,0,296,0,208,0,394,0,178,0,0,0,0,0
PIG032,CustomerGroup 23,2025-08-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Feb,FY25,8,106,102,91,107,108,81,69,120,81,78,129,70,91,133,92,145,62,306,106,78,120
PIG032,CustomerGroup 23,2025-09-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Mar,FY25,9,151,262,540,304,309,182,407,159,321,577,316,827,363,181,288,498,355,378,355,1159,422
PIG032,CustomerGroup 23,2025-10-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Apr,FY25,10,95,0,0,0,0,98,0,127,0,254,0,247,0,171,0,194,0,448,0,221,0
PIG032,CustomerGroup 23,2025-11-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,May,FY25,11,128,81,0,722,75,138,69,90,90,278,69,202,73,296,92,198,78,36,44,162,110
PIG032,CustomerGroup 23,2025-12-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Jun,FY25,12,172,2222,797,323,834,156,1307,98,1220,244,1634,241,1205,348,1270,129,1894,831,1602,300,1672
PIG032,CustomerGroup 23,2026-01-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Jul,FY26,1,90,0,181,0,72,81,0,83,0,129,0,318,0,268,0,160,0,246,0,306,0
PIG032,CustomerGroup 23,2026-02-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Aug,FY26,2,51,0,217,435,151,36,12,40,0,179,0,119,0,126,0,286,0,211,0,475,0
PIG032,CustomerGroup 23,2026-03-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Sep,FY26,3,196,0,265,380,127,232,0,225,20,21,0,619,0,590,0,164,0,238,0,312,0
PIG032,CustomerGroup 23,2026-04-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Oct,FY26,4,223,0,332,340,416,201,0,231,0,444,19,216,0,253,0,175,0,169,0,520,0
PIG032,CustomerGroup 23,2026-05-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Nov,FY26,5,366,134,454,184,410,196,90,382,0,352,0,365,0,318,0,295,0,306,0,244,0
PIG032,CustomerGroup 23,2026-06-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Dec,FY26,6,310,156,336,166,140,265,226,265,0,153,0,290,0,232,157,271,0,153,0,259,0
PIG032,CustomerGroup 23,2026-07-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Jan,FY26,7,174,226,350,288,208,201,233,194,0,299,0,251,0,184,21,92,28,334,0,290,0
PIG032,CustomerGroup 23,2026-08-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Feb,FY26,8,153,180,201,286,128,109,234,90,0,82,0,174,0,135,13,249,115,311,86,290,0
PIG032,CustomerGroup 23,2026-09-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Mar,FY26,9,126,293,315,284,208,239,249,96,0,538,0,244,0,180,20,223,28,304,28,391,28
PIG032,CustomerGroup 23,2026-10-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Apr,FY26,10,75,253,269,259,286,81,259,68,38,89,0,201,0,289,33,120,16,200,33,279,33
PIG032,CustomerGroup 23,2026-11-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,May,FY26,11,271,147,410,260,358,163,168,185,62,100,27,168,0,183,0,295,43,184,46,259,22
PIG032,CustomerGroup 23,2026-12-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Jun,FY26,12,109,142,328,172,195,107,223,106,139,125,96,73,62,49,0,174,36,252,29,325,39
PIG032,CustomerGroup 23,2027-01-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Jul,FY27,1,0,192,153,71,189,51,163,86,129,46,90,76,64,0,164,0,24,87,0,89,0
PIG032,CustomerGroup 23,2027-02-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Aug,FY27,2,0,178,192,182,323,0,108,91,49,106,176,131,76,0,112,0,18,136,0,199,0
PIG032,CustomerGroup 23,2027-03-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Sep,FY27,3,0,265,84,95,361,0,268,0,110,65,205,77,124,0,154,0,13,98,0,84,0
PIG032,CustomerGroup 23,2027-04-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Oct,FY27,4,0,287,131,110,474,0,227,0,153,0,228,206,228,0,139,0,65,177,0,193,0
PIG032,CustomerGroup 23,2027-05-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Nov,FY27,5,0,108,161,192,346,0,198,0,88,0,55,0,70,147,84,0,37,220,0,114,0
PIG032,CustomerGroup 23,2027-06-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Dec,FY27,6,0,93,185,252,262,0,219,0,116,0,74,0,112,0,108,0,49,211,0,274,0
PIG032,CustomerGroup 23,2027-07-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Jan,FY27,7,0,342,211,193,202,0,183,0,102,0,244,0,125,0,156,0,46,211,0,133,0
PIG032,CustomerGroup 23,2027-08-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Feb,FY27,8,0,88,158,105,108,0,181,0,100,0,82,0,73,0,89,0,63,0,0,133,0
PIG032,CustomerGroup 23,2027-09-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Mar,FY27,9,0,161,178,255,176,0,139,0,90,0,186,0,178,0,160,0,68,0,0,0,0
PIG032,CustomerGroup 23,2027-10-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Apr,FY27,10,0,305,0,171,156,0,304,0,213,0,103,0,169,0,235,0,75,0,0,0,0
PIG032,CustomerGroup 23,2027-11-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,May,FY27,11,0,89,0,0,0,0,205,0,66,0,20,0,80,0,78,0,26,0,0,0,0
PIG032,CustomerGroup 23,2027-12-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Jun,FY27,12,0,201,0,0,0,0,246,0,115,0,148,0,120,0,74,0,30,0,0,0,0
PIG032,CustomerGroup 23,2028-01-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Jul,FY28,1,0,0,0,0,0,0,178,0,143,0,82,0,104,0,157,0,97,0,149,0,140
PIG032,CustomerGroup 23,2028-02-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Aug,FY28,2,0,0,0,0,0,0,0,0,84,0,151,0,94,0,66,0,55,0,39,0,60
PIG032,CustomerGroup 23,2028-03-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Sep,FY28,3,0,0,0,0,0,0,0,0,0,0,217,0,107,0,74,0,123,0,109,0,74
PIG032,CustomerGroup 23,2028-04-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Oct,FY28,4,0,0,0,0,0,0,0,0,0,0,0,0,302,0,260,0,150,0,166,0,216
PIG032,CustomerGroup 23,2028-05-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Nov,FY28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,63,0,59,0,49
PIG032,CustomerGroup 23,2028-06-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Dec,FY28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,97,0,126
PIG032,CustomerGroup 23,2028-07-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Jan,FY28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,173
PIG032,CustomerGroup 23,2028-08-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Feb,FY28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 23,2028-09-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Mar,FY28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 23,2028-10-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Apr,FY28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 23,2028-11-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,May,FY28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 23,2028-12-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Jun,FY28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 23,2029-01-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 17,Channel 04,Jul,TBC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 24,2025-07-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Jan,FY25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 24,2025-08-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Feb,FY25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 24,2025-09-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Mar,FY25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 24,2025-10-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Apr,FY25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PIG032,CustomerGroup 24,2025-11-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,May,FY25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PIG032,CustomerGroup 24,2025-12-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Jun,FY25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PIG032,CustomerGroup 24,2026-01-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Jul,FY26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PIG032,CustomerGroup 24,2026-02-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Aug,FY26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 24,2026-03-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Sep,FY26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 24,2026-04-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Oct,FY26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PIG032,CustomerGroup 24,2026-05-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Nov,FY26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PIG032,CustomerGroup 24,2026-06-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Dec,FY26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 24,2026-07-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Jan,FY26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PIG032,CustomerGroup 24,2026-08-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Feb,FY26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 24,2026-09-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Mar,FY26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PIG032,CustomerGroup 24,2026-10-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Apr,FY26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
PIG032,CustomerGroup 24,2026-11-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,May,FY26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
PIG032,CustomerGroup 24,2026-12-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Jun,FY26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PIG032,CustomerGroup 24,2027-01-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Jul,FY27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 24,2027-02-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Aug,FY27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 24,2027-03-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Sep,FY27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 24,2027-04-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Oct,FY27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 24,2027-05-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Nov,FY27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PIG032,CustomerGroup 24,2027-06-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 14,Channel 03,Dec,FY27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PIG032,CustomerGroup 25,2025-07-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Jan,FY25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
PIG032,CustomerGroup 25,2025-08-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Feb,FY25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
PIG032,CustomerGroup 25,2025-09-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Mar,FY25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,0,0,0
PIG032,CustomerGroup 25,2025-10-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Apr,FY25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0
PIG032,CustomerGroup 25,2025-11-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,May,FY25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
PIG032,CustomerGroup 25,2025-12-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Jun,FY25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0
PIG032,CustomerGroup 25,2026-01-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Jul,FY26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0
PIG032,CustomerGroup 25,2026-02-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Aug,FY26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0
PIG032,CustomerGroup 25,2026-03-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Sep,FY26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0
PIG032,CustomerGroup 25,2026-04-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Oct,FY26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,0,0,0
PIG032,CustomerGroup 25,2026-05-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Nov,FY26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0,0,0
PIG032,CustomerGroup 25,2026-06-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Dec,FY26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0
PIG032,CustomerGroup 25,2026-07-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Jan,FY26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
PIG032,CustomerGroup 25,2026-08-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Feb,FY26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
PIG032,CustomerGroup 25,2026-09-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Mar,FY26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
PIG032,CustomerGroup 25,2026-10-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Apr,FY26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
PIG032,CustomerGroup 25,2026-11-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,May,FY26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
PIG032,CustomerGroup 25,2026-12-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Jun,FY26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0
PIG032,CustomerGroup 25,2027-01-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Jul,FY27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 25,2027-02-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Aug,FY27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 25,2027-03-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Sep,FY27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
PIG032,CustomerGroup 25,2027-04-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Oct,FY27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PIG032,CustomerGroup 25,2027-05-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Nov,FY27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIG032,CustomerGroup 25,2027-06-01,Product 032,Status 04,Brand 013,Quality 050,Item 0039,BQS0021,CustomerChannel 15,Channel 03,Dec,FY27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
